mL,Sample,Channel,Time,Normalization,Value
3.110001,4,2475ChB ex488/em509,10.36667,Signal,-0.4403915
3.1125,4,2475ChB ex488/em509,10.375,Signal,-0.4403915
3.114999,4,2475ChB ex488/em509,10.38333,Signal,-0.4364852999999999
3.117501,4,2475ChB ex488/em509,10.39167,Signal,-0.4267197
3.12,4,2475ChB ex488/em509,10.4,Signal,-0.4110947
3.122499,4,2475ChB ex488/em509,10.40833,Signal,-0.3935165
3.125001,4,2475ChB ex488/em509,10.41667,Signal,-0.376915
3.1275,4,2475ChB ex488/em509,10.425,Signal,-0.3622665
3.129999,4,2475ChB ex488/em509,10.43333,Signal,-0.3564072
3.132501,4,2475ChB ex488/em509,10.44167,Signal,-0.3564072
3.135,4,2475ChB ex488/em509,10.45,Signal,-0.3632431
3.137499,4,2475ChB ex488/em509,10.45833,Signal,-0.3739852999999999
3.140001,4,2475ChB ex488/em509,10.46667,Signal,-0.3788681
3.1425,4,2475ChB ex488/em509,10.475,Signal,-0.3837509
3.144999,4,2475ChB ex488/em509,10.48333,Signal,-0.3876572
3.147501,4,2475ChB ex488/em509,10.49167,Signal,-0.385704
3.15,4,2475ChB ex488/em509,10.5,Signal,-0.3866806
3.152499,4,2475ChB ex488/em509,10.50833,Signal,-0.3905868999999999
3.155001,4,2475ChB ex488/em509,10.51667,Signal,-0.3935165
3.1575,4,2475ChB ex488/em509,10.525,Signal,-0.4003525
3.159999,4,2475ChB ex488/em509,10.53333,Signal,-0.4110947
3.162501,4,2475ChB ex488/em509,10.54167,Signal,-0.416954
3.165,4,2475ChB ex488/em509,10.55,Signal,-0.4189072
3.167499,4,2475ChB ex488/em509,10.55833,Signal,-0.4179306
3.170001,4,2475ChB ex488/em509,10.56667,Signal,-0.4140243999999999
3.1725,4,2475ChB ex488/em509,10.575,Signal,-0.4110947
3.174999,4,2475ChB ex488/em509,10.58333,Signal,-0.4062118999999999
3.177501,4,2475ChB ex488/em509,10.59167,Signal,-0.3993759
3.18,4,2475ChB ex488/em509,10.6,Signal,-0.3974227999999999
3.182499,4,2475ChB ex488/em509,10.60833,Signal,-0.3944931
3.185001,4,2475ChB ex488/em509,10.61667,Signal,-0.39254
3.1875,4,2475ChB ex488/em509,10.625,Signal,-0.3935165
3.189999,4,2475ChB ex488/em509,10.63333,Signal,-0.3876572
3.192501,4,2475ChB ex488/em509,10.64167,Signal,-0.3778915
3.195,4,2475ChB ex488/em509,10.65,Signal,-0.3632431
3.197499,4,2475ChB ex488/em509,10.65833,Signal,-0.3417586999999999
3.200001,4,2475ChB ex488/em509,10.66667,Signal,-0.3163681
3.2025,4,2475ChB ex488/em509,10.675,Signal,-0.2870711999999999
3.204999,4,2475ChB ex488/em509,10.68333,Signal,-0.2548447
3.207501,4,2475ChB ex488/em509,10.69167,Signal,-0.229454
3.21,4,2475ChB ex488/em509,10.7,Signal,-0.2148055999999999
3.212499,4,2475ChB ex488/em509,10.70833,Signal,-0.2040633999999999
3.215001,4,2475ChB ex488/em509,10.71667,Signal,-0.2011337
3.2175,4,2475ChB ex488/em509,10.725,Signal,-0.20504
3.219999,4,2475ChB ex488/em509,10.73333,Signal,-0.2099228
3.222501,4,2475ChB ex488/em509,10.74167,Signal,-0.2167587
3.225,4,2475ChB ex488/em509,10.75,Signal,-0.2216415
3.227499,4,2475ChB ex488/em509,10.75833,Signal,-0.2226180999999999
3.230001,4,2475ChB ex488/em509,10.76667,Signal,-0.2226180999999999
3.2325,4,2475ChB ex488/em509,10.775,Signal,-0.2167587
3.234999,4,2475ChB ex488/em509,10.78333,Signal,-0.2089462
3.237501,4,2475ChB ex488/em509,10.79167,Signal,-0.2001571999999999
3.24,4,2475ChB ex488/em509,10.8,Signal,-0.1855087
3.242499,4,2475ChB ex488/em509,10.80833,Signal,-0.1747665
3.245001,4,2475ChB ex488/em509,10.81667,Signal,-0.1689071999999999
3.2475,4,2475ChB ex488/em509,10.825,Signal,-0.1620712
3.249999,4,2475ChB ex488/em509,10.83333,Signal,-0.1542587
3.252501,4,2475ChB ex488/em509,10.84167,Signal,-0.1503525
3.255,4,2475ChB ex488/em509,10.85,Signal,-0.1454696999999999
3.257499,4,2475ChB ex488/em509,10.85833,Signal,-0.1376572
3.260001,4,2475ChB ex488/em509,10.86667,Signal,-0.1298447
3.2625,4,2475ChB ex488/em509,10.875,Signal,-0.1200789999999999
3.264999,4,2475ChB ex488/em509,10.88333,Signal,-0.1122664999999999
3.267501,4,2475ChB ex488/em509,10.89167,Signal,-0.1073837
3.27,4,2475ChB ex488/em509,10.9,Signal,-0.1083602999999999
3.272499,4,2475ChB ex488/em509,10.90833,Signal,-0.1161727999999999
3.275001,4,2475ChB ex488/em509,10.91667,Signal,-0.1259384
3.2775,4,2475ChB ex488/em509,10.925,Signal,-0.1454696999999999
3.279999,4,2475ChB ex488/em509,10.93333,Signal,-0.17379
3.282501,4,2475ChB ex488/em509,10.94167,Signal,-0.2030869
3.285,4,2475ChB ex488/em509,10.95,Signal,-0.2275008999999999
3.287499,4,2475ChB ex488/em509,10.95833,Signal,-0.2548447
3.290001,4,2475ChB ex488/em509,10.96667,Signal,-0.2753525
3.2925,4,2475ChB ex488/em509,10.975,Signal,-0.2880477999999999
3.294999,4,2475ChB ex488/em509,10.98333,Signal,-0.2948836999999999
3.297501,4,2475ChB ex488/em509,10.99167,Signal,-0.2968368999999999
3.3,4,2475ChB ex488/em509,11.0,Signal,-0.2939072
0.0,5,2475ChA ex280/em350,0.0,Signal,0.0
0.0024999999,5,2475ChA ex280/em350,0.008333333,Signal,0.0
0.005000001,5,2475ChA ex280/em350,0.01666667,Signal,0.0
0.0075,5,2475ChA ex280/em350,0.025,Signal,0.0
0.009999999,5,2475ChA ex280/em350,0.03333333,Signal,0.0
0.012500001,5,2475ChA ex280/em350,0.04166667,Signal,0.0
0.015,5,2475ChA ex280/em350,0.05,Signal,0.04407883
0.017499999,5,2475ChA ex280/em350,0.05833333,Signal,0.1114616
0.020000001,5,2475ChA ex280/em350,0.06666667,Signal,0.2403679
0.0225,5,2475ChA ex280/em350,0.075,Signal,0.4610709999999999
0.024999999,5,2475ChA ex280/em350,0.08333333,Signal,0.789196
0.027500001,5,2475ChA ex280/em350,0.09166667,Signal,1.218884
0.03,5,2475ChA ex280/em350,0.1,Signal,1.727673
0.03249999,5,2475ChA ex280/em350,0.1083333,Signal,2.281384
0.03500001,5,2475ChA ex280/em350,0.1166667,Signal,2.836071
0.0375,5,2475ChA ex280/em350,0.125,Signal,3.346813
0.03999999,5,2475ChA ex280/em350,0.1333333,Signal,3.777477
0.04250001,5,2475ChA ex280/em350,0.1416667,Signal,4.105602
0.045,5,2475ChA ex280/em350,0.15,Signal,4.324352
0.04749999,5,2475ChA ex280/em350,0.1583332999999999,Signal,4.448376
0.05000001,5,2475ChA ex280/em350,0.1666667,Signal,4.505016
0.0525,5,2475ChA ex280/em350,0.175,Signal,4.538219
0.05499999,5,2475ChA ex280/em350,0.1833333,Signal,4.524548
0.05750001,5,2475ChA ex280/em350,0.1916667,Signal,4.510876
0.06,5,2475ChA ex280/em350,0.2,Signal,4.495251
0.06249999,5,2475ChA ex280/em350,0.2083333,Signal,4.482555
0.06500001,5,2475ChA ex280/em350,0.2166667,Signal,4.470837
0.0675,5,2475ChA ex280/em350,0.225,Signal,4.461071
0.06999999,5,2475ChA ex280/em350,0.2333333,Signal,4.455212
0.07250001,5,2475ChA ex280/em350,0.2416666999999999,Signal,4.451305
0.075,5,2475ChA ex280/em350,0.25,Signal,4.448376
0.07749999,5,2475ChA ex280/em350,0.2583333,Signal,4.451305
0.08000001,5,2475ChA ex280/em350,0.2666667,Signal,4.453259
0.0825,5,2475ChA ex280/em350,0.275,Signal,4.455212
0.08499999,5,2475ChA ex280/em350,0.2833333,Signal,4.456188
0.08750001,5,2475ChA ex280/em350,0.2916667,Signal,4.453259
0.09,5,2475ChA ex280/em350,0.3,Signal,4.447399
0.09249999,5,2475ChA ex280/em350,0.3083333,Signal,4.439587
0.09500001,5,2475ChA ex280/em350,0.3166666999999999,Signal,4.428844
0.0975,5,2475ChA ex280/em350,0.325,Signal,4.416149
0.09999999,5,2475ChA ex280/em350,0.3333333,Signal,4.406384
0.10250001,5,2475ChA ex280/em350,0.3416667,Signal,4.397594
0.105,5,2475ChA ex280/em350,0.35,Signal,4.392712
0.10749999,5,2475ChA ex280/em350,0.3583332999999999,Signal,4.387829
0.11000001,5,2475ChA ex280/em350,0.3666666999999999,Signal,4.386852
0.1125,5,2475ChA ex280/em350,0.375,Signal,4.389782
0.11499999,5,2475ChA ex280/em350,0.3833333,Signal,4.395641
0.11750001,5,2475ChA ex280/em350,0.3916667,Signal,4.402477
0.12,5,2475ChA ex280/em350,0.4,Signal,4.412243
0.12249999,5,2475ChA ex280/em350,0.4083332999999999,Signal,4.424938
0.12500001,5,2475ChA ex280/em350,0.4166667,Signal,4.434704
0.1275,5,2475ChA ex280/em350,0.425,Signal,4.439587
0.12999999,5,2475ChA ex280/em350,0.4333333,Signal,4.440563
0.13250001,5,2475ChA ex280/em350,0.4416666999999999,Signal,4.436657
0.135,5,2475ChA ex280/em350,0.45,Signal,4.426891
0.13749999,5,2475ChA ex280/em350,0.4583333,Signal,4.415173
0.14000001,5,2475ChA ex280/em350,0.4666667,Signal,4.401501
0.1425,5,2475ChA ex280/em350,0.475,Signal,4.389782
0.14499999,5,2475ChA ex280/em350,0.4833332999999999,Signal,4.380016
0.14750001,5,2475ChA ex280/em350,0.4916666999999999,Signal,4.375134
0.15,5,2475ChA ex280/em350,0.5,Signal,4.372204
0.15249999,5,2475ChA ex280/em350,0.5083333,Signal,0.0
0.15500001,5,2475ChA ex280/em350,0.5166666999999999,Signal,0.0
0.1575,5,2475ChA ex280/em350,0.525,Signal,0.0
0.15999999,5,2475ChA ex280/em350,0.5333333,Signal,0.0
0.16250001,5,2475ChA ex280/em350,0.5416667,Signal,0.0
0.165,5,2475ChA ex280/em350,0.55,Signal,0.0
0.16749999,5,2475ChA ex280/em350,0.5583332999999999,Signal,-1.9073e-06
0.17000001,5,2475ChA ex280/em350,0.5666667,Signal,0.0009746552
0.1725,5,2475ChA ex280/em350,0.5750000000000001,Signal,-0.0009784698
0.17499999,5,2475ChA ex280/em350,0.5833332999999999,Signal,-1.9073e-06
0.17750001,5,2475ChA ex280/em350,0.5916667,Signal,0.0009746552
0.18,5,2475ChA ex280/em350,0.6000000000000001,Signal,-1.9073e-06
0.18249999,5,2475ChA ex280/em350,0.6083333,Signal,0.0009746552
0.18500001,5,2475ChA ex280/em350,0.6166667,Signal,0.0009746552
0.1875,5,2475ChA ex280/em350,0.625,Signal,0.0009746552
0.18999999,5,2475ChA ex280/em350,0.6333333,Signal,0.0009746552
0.19250001,5,2475ChA ex280/em350,0.6416666999999999,Signal,-1.9073e-06
0.195,5,2475ChA ex280/em350,0.65,Signal,-0.002931595
0.19749999,5,2475ChA ex280/em350,0.6583333,Signal,-0.007814407
0.20000001,5,2475ChA ex280/em350,0.6666667,Signal,-0.01367378
0.2025,5,2475ChA ex280/em350,0.675,Signal,-0.02050972
0.20499999,5,2475ChA ex280/em350,0.6833332999999999,Signal,-0.02929878
0.20750001,5,2475ChA ex280/em350,0.6916667,Signal,-0.03808784
0.21,5,2475ChA ex280/em350,0.7000000000000001,Signal,-0.05078316
0.21249999,5,2475ChA ex280/em350,0.7083332999999999,Signal,-0.05761909
0.21500001,5,2475ChA ex280/em350,0.7166667,Signal,-0.06445503
0.2175,5,2475ChA ex280/em350,0.725,Signal,-0.06933784
0.21999999,5,2475ChA ex280/em350,0.7333333,Signal,-0.07031441
0.22250001,5,2475ChA ex280/em350,0.7416667,Signal,-0.07031441
0.225,5,2475ChA ex280/em350,0.75,Signal,-0.06640816
0.22749999,5,2475ChA ex280/em350,0.7583333,Signal,-0.06152534
0.23000001,5,2475ChA ex280/em350,0.7666666999999999,Signal,-0.05664253
0.2325,5,2475ChA ex280/em350,0.775,Signal,-0.05273628
0.23499999,5,2475ChA ex280/em350,0.7833333,Signal,-0.04785347
0.23750001,5,2475ChA ex280/em350,0.7916667,Signal,-0.04297066
0.24,5,2475ChA ex280/em350,0.8,Signal,-0.03906441
0.24249999,5,2475ChA ex280/em350,0.8083332999999999,Signal,-0.03418159
0.24500001,5,2475ChA ex280/em350,0.8166667,Signal,-0.03027534
0.2475,5,2475ChA ex280/em350,0.8250000000000001,Signal,-0.02539253
0.24999999,5,2475ChA ex280/em350,0.8333332999999999,Signal,-0.02148628
0.25250001,5,2475ChA ex280/em350,0.8416667,Signal,-0.01953316
0.255,5,2475ChA ex280/em350,0.85,Signal,-0.01953316
0.25749999,5,2475ChA ex280/em350,0.8583333,Signal,-0.02148628
0.26000001,5,2475ChA ex280/em350,0.8666667,Signal,-0.02636909
0.2625,5,2475ChA ex280/em350,0.875,Signal,-0.03222847
0.26499999,5,2475ChA ex280/em350,0.8833333,Signal,-0.03906441
0.26750001,5,2475ChA ex280/em350,0.8916666999999999,Signal,-0.04883003
0.27,5,2475ChA ex280/em350,0.9,Signal,-0.05664253
0.27249999,5,2475ChA ex280/em350,0.9083333,Signal,-0.06445503
0.27500001,5,2475ChA ex280/em350,0.9166667,Signal,-0.07226753
0.2775,5,2475ChA ex280/em350,0.925,Signal,-0.08008003
0.27999999,5,2475ChA ex280/em350,0.9333333,Signal,-0.08593941
0.28250001,5,2475ChA ex280/em350,0.9416667,Signal,-0.09179878
0.285,5,2475ChA ex280/em350,0.95,Signal,-0.09472847
0.28749999,5,2475ChA ex280/em350,0.9583333,Signal,-0.09765816
0.29000001,5,2475ChA ex280/em350,0.9666667,Signal,-0.1005877999999999
0.2925,5,2475ChA ex280/em350,0.975,Signal,-0.1044940999999999
0.29499999,5,2475ChA ex280/em350,0.9833333,Signal,-0.1103535
0.29750001,5,2475ChA ex280/em350,0.9916667,Signal,-0.118166
0.3,5,2475ChA ex280/em350,1.0,Signal,-0.1259785
0.3024999,5,2475ChA ex280/em350,1.008333,Signal,-0.1357441
0.3050001,5,2475ChA ex280/em350,1.016667,Signal,-0.14258
0.3075,5,2475ChA ex280/em350,1.025,Signal,-0.1474628
0.3099999,5,2475ChA ex280/em350,1.033333,Signal,-0.1523457
0.3125001,5,2475ChA ex280/em350,1.041667,Signal,-0.1523457
0.315,5,2475ChA ex280/em350,1.05,Signal,-0.1503924999999999
0.3174999,5,2475ChA ex280/em350,1.058333,Signal,-0.1474628
0.3200001,5,2475ChA ex280/em350,1.066667,Signal,-0.1406269
0.3225,5,2475ChA ex280/em350,1.075,Signal,-0.1328144
0.3249999,5,2475ChA ex280/em350,1.083333,Signal,-0.1259785
0.3275000999999999,5,2475ChA ex280/em350,1.091667,Signal,-0.1191425
0.33,5,2475ChA ex280/em350,1.1,Signal,-0.1152363
0.3324998999999999,5,2475ChA ex280/em350,1.108333,Signal,-0.1152363
0.3350000999999999,5,2475ChA ex280/em350,1.116667,Signal,-0.118166
0.3375,5,2475ChA ex280/em350,1.125,Signal,-0.1230488
0.3399998999999999,5,2475ChA ex280/em350,1.133333,Signal,-0.1308612999999999
0.3425001,5,2475ChA ex280/em350,1.141667,Signal,-0.1376972
0.345,5,2475ChA ex280/em350,1.15,Signal,-0.1416035
0.3474999,5,2475ChA ex280/em350,1.158333,Signal,-0.1474628
0.3500001,5,2475ChA ex280/em350,1.166667,Signal,-0.1484394
0.3525,5,2475ChA ex280/em350,1.175,Signal,-0.1503924999999999
0.3549999,5,2475ChA ex280/em350,1.183333,Signal,-0.1503924999999999
0.3575001,5,2475ChA ex280/em350,1.191667,Signal,-0.149416
0.36,5,2475ChA ex280/em350,1.2,Signal,-0.149416
0.3624999,5,2475ChA ex280/em350,1.208333,Signal,-0.1484394
0.3650001,5,2475ChA ex280/em350,1.216667,Signal,-0.149416
0.3675,5,2475ChA ex280/em350,1.225,Signal,-0.1533222
0.3699999,5,2475ChA ex280/em350,1.233333,Signal,-0.1572285
0.3725001,5,2475ChA ex280/em350,1.241667,Signal,-0.1611347
0.375,5,2475ChA ex280/em350,1.25,Signal,-0.1669940999999999
0.3774999,5,2475ChA ex280/em350,1.258333,Signal,-0.1709003
0.3800001,5,2475ChA ex280/em350,1.266667,Signal,-0.1748065999999999
0.3825,5,2475ChA ex280/em350,1.275,Signal,-0.17383
0.3849999,5,2475ChA ex280/em350,1.283333,Signal,-0.1699237999999999
0.3875000999999999,5,2475ChA ex280/em350,1.291667,Signal,-0.165041
0.39,5,2475ChA ex280/em350,1.3,Signal,-0.1630878
0.3924998999999999,5,2475ChA ex280/em350,1.308333,Signal,-0.1591816
0.3950000999999999,5,2475ChA ex280/em350,1.316667,Signal,-0.1572285
0.3975,5,2475ChA ex280/em350,1.325,Signal,-0.1562519
0.3999998999999999,5,2475ChA ex280/em350,1.333333,Signal,-0.1552753
0.4025000999999999,5,2475ChA ex280/em350,1.341667,Signal,-0.1572285
0.405,5,2475ChA ex280/em350,1.35,Signal,-0.1591816
0.4074998999999999,5,2475ChA ex280/em350,1.358333,Signal,-0.1621112999999999
0.4100001,5,2475ChA ex280/em350,1.366667,Signal,-0.1669940999999999
0.4125,5,2475ChA ex280/em350,1.375,Signal,-0.1757832
0.4149999,5,2475ChA ex280/em350,1.383333,Signal,-0.1845722
0.4175001,5,2475ChA ex280/em350,1.391667,Signal,-0.1953144
0.42,5,2475ChA ex280/em350,1.4,Signal,-0.2041035
0.4224999,5,2475ChA ex280/em350,1.408333,Signal,-0.211916
0.4250001,5,2475ChA ex280/em350,1.416667,Signal,-0.2177752999999999
0.4275,5,2475ChA ex280/em350,1.425,Signal,-0.2197285
0.4299999,5,2475ChA ex280/em350,1.433333,Signal,-0.2177752999999999
0.4325001,5,2475ChA ex280/em350,1.441667,Signal,-0.2148457
0.435,5,2475ChA ex280/em350,1.45,Signal,-0.2109394
0.4374999,5,2475ChA ex280/em350,1.458333,Signal,-0.2080097
0.4400001,5,2475ChA ex280/em350,1.466667,Signal,-0.2080097
0.4425,5,2475ChA ex280/em350,1.475,Signal,-0.2099627999999999
0.4449999,5,2475ChA ex280/em350,1.483333,Signal,-0.2148457
0.4475000999999999,5,2475ChA ex280/em350,1.491667,Signal,-0.2216815999999999
0.45,5,2475ChA ex280/em350,1.5,Signal,-0.2304707
0.4524998999999999,5,2475ChA ex280/em350,1.508333,Signal,-0.2392597
0.4550000999999999,5,2475ChA ex280/em350,1.516667,Signal,-0.2480487999999999
0.4575,5,2475ChA ex280/em350,1.525,Signal,-0.2568378
0.4599998999999999,5,2475ChA ex280/em350,1.5333329999999998,Signal,-0.2636738
0.4625000999999999,5,2475ChA ex280/em350,1.541667,Signal,-0.2685566
0.465,5,2475ChA ex280/em350,1.55,Signal,-0.2724628
0.4674998999999999,5,2475ChA ex280/em350,1.558333,Signal,-0.2763691
0.4700001,5,2475ChA ex280/em350,1.5666669999999998,Signal,-0.2792988
0.4725,5,2475ChA ex280/em350,1.5750000000000002,Signal,-0.283205
0.4749999,5,2475ChA ex280/em350,1.583333,Signal,-0.2861346999999999
0.4775001,5,2475ChA ex280/em350,1.591667,Signal,-0.2880878
0.48,5,2475ChA ex280/em350,1.6,Signal,-0.2890644
0.4824999,5,2475ChA ex280/em350,1.608333,Signal,-0.2871113
0.4850001,5,2475ChA ex280/em350,1.616667,Signal,-0.2822285
0.4875,5,2475ChA ex280/em350,1.625,Signal,-0.2753925
0.4899999,5,2475ChA ex280/em350,1.633333,Signal,-0.2666035
0.4925001,5,2475ChA ex280/em350,1.641667,Signal,-0.258791
0.495,5,2475ChA ex280/em350,1.65,Signal,-0.2509785
0.4974999,5,2475ChA ex280/em350,1.6583329999999998,Signal,-0.2460957
0.5000001,5,2475ChA ex280/em350,1.666667,Signal,-0.2470722
0.5025000000000001,5,2475ChA ex280/em350,1.675,Signal,-0.2500019
0.5049999,5,2475ChA ex280/em350,1.683333,Signal,-0.2578144
0.5075001,5,2475ChA ex280/em350,1.6916669999999998,Signal,-0.2656269
0.51,5,2475ChA ex280/em350,1.7000000000000002,Signal,-0.274416
0.5124999,5,2475ChA ex280/em350,1.708333,Signal,-0.2851582
0.5150001,5,2475ChA ex280/em350,1.716667,Signal,-0.2939471999999999
0.5175000000000001,5,2475ChA ex280/em350,1.725,Signal,-0.3037128
0.5199999,5,2475ChA ex280/em350,1.733333,Signal,-0.3115253
0.5225001,5,2475ChA ex280/em350,1.741667,Signal,-0.3183612999999999
0.525,5,2475ChA ex280/em350,1.75,Signal,-0.3261737999999999
0.5274999,5,2475ChA ex280/em350,1.758333,Signal,-0.3339862999999999
0.5300001,5,2475ChA ex280/em350,1.766667,Signal,-0.3427753
0.5325,5,2475ChA ex280/em350,1.775,Signal,-0.3496112999999999
0.5349999,5,2475ChA ex280/em350,1.7833329999999998,Signal,-0.3564471999999999
0.5375000999999999,5,2475ChA ex280/em350,1.791667,Signal,-0.3593769
0.54,5,2475ChA ex280/em350,1.8,Signal,-0.3623066
0.5424998999999999,5,2475ChA ex280/em350,1.808333,Signal,-0.3603535
0.5450001,5,2475ChA ex280/em350,1.816667,Signal,-0.3564471999999999
0.5475,5,2475ChA ex280/em350,1.825,Signal,-0.3535175
0.5499999,5,2475ChA ex280/em350,1.833333,Signal,-0.3486346999999999
0.5525000999999999,5,2475ChA ex280/em350,1.841667,Signal,-0.3427753
0.555,5,2475ChA ex280/em350,1.85,Signal,-0.3388691
0.5574998999999999,5,2475ChA ex280/em350,1.858333,Signal,-0.3339862999999999
0.5600001,5,2475ChA ex280/em350,1.866667,Signal,-0.3291035
0.5625,5,2475ChA ex280/em350,1.875,Signal,-0.3232441
0.5649999,5,2475ChA ex280/em350,1.883333,Signal,-0.3164082
0.5675001,5,2475ChA ex280/em350,1.891667,Signal,-0.3095721999999999
0.5700000000000001,5,2475ChA ex280/em350,1.9,Signal,-0.3027363
0.5724999,5,2475ChA ex280/em350,1.908333,Signal,-0.2959003
0.5750001,5,2475ChA ex280/em350,1.916667,Signal,-0.2890644
0.5775,5,2475ChA ex280/em350,1.925,Signal,-0.2851582
0.5799999,5,2475ChA ex280/em350,1.933333,Signal,-0.2812519
0.5825001,5,2475ChA ex280/em350,1.941667,Signal,-0.2802753
0.585,5,2475ChA ex280/em350,1.95,Signal,-0.2812519
0.5874999,5,2475ChA ex280/em350,1.958333,Signal,-0.283205
0.5900001,5,2475ChA ex280/em350,1.966667,Signal,-0.2880878
0.5925,5,2475ChA ex280/em350,1.975,Signal,-0.29883
0.5949999,5,2475ChA ex280/em350,1.983333,Signal,-0.3066425
0.5975001,5,2475ChA ex280/em350,1.991667,Signal,-0.314455
0.6000000000000001,5,2475ChA ex280/em350,2.0,Signal,-0.321291
0.6024999,5,2475ChA ex280/em350,2.008333,Signal,-0.3261737999999999
0.6050000999999999,5,2475ChA ex280/em350,2.016667,Signal,-0.3271503
0.6075,5,2475ChA ex280/em350,2.025,Signal,-0.3271503
0.6099998999999999,5,2475ChA ex280/em350,2.033333,Signal,-0.3242207
0.6125001,5,2475ChA ex280/em350,2.041667,Signal,-0.3203144
0.615,5,2475ChA ex280/em350,2.05,Signal,-0.3183612999999999
0.6174999,5,2475ChA ex280/em350,2.058333,Signal,-0.3183612999999999
0.6200000999999999,5,2475ChA ex280/em350,2.066667,Signal,-0.3203144
0.6225,5,2475ChA ex280/em350,2.075,Signal,-0.3232441
0.6249998999999999,5,2475ChA ex280/em350,2.083333,Signal,-0.33008
0.6275001,5,2475ChA ex280/em350,2.091667,Signal,-0.3388691
0.63,5,2475ChA ex280/em350,2.1,Signal,-0.3486346999999999
0.6324999,5,2475ChA ex280/em350,2.108333,Signal,-0.3593769
0.6350001,5,2475ChA ex280/em350,2.116667,Signal,-0.3671894
0.6375000000000001,5,2475ChA ex280/em350,2.125,Signal,-0.3750019
0.6399999,5,2475ChA ex280/em350,2.133333,Signal,-0.3789082
0.6425001,5,2475ChA ex280/em350,2.141667,Signal,-0.3818378
0.645,5,2475ChA ex280/em350,2.15,Signal,-0.3828144
0.6474999,5,2475ChA ex280/em350,2.158333,Signal,-0.3789082
0.6500001,5,2475ChA ex280/em350,2.166667,Signal,-0.3750019
0.6525000000000001,5,2475ChA ex280/em350,2.175,Signal,-0.3720721999999999
0.6549999,5,2475ChA ex280/em350,2.183333,Signal,-0.368166
0.6575000999999999,5,2475ChA ex280/em350,2.191667,Signal,-0.3652362999999999
0.66,5,2475ChA ex280/em350,2.2,Signal,-0.3642596999999999
0.6624998999999999,5,2475ChA ex280/em350,2.208333,Signal,-0.3632832
0.6650001,5,2475ChA ex280/em350,2.216667,Signal,-0.3642596999999999
0.6675,5,2475ChA ex280/em350,2.225,Signal,-0.3671894
0.6699999,5,2475ChA ex280/em350,2.233333,Signal,-0.3720721999999999
0.6725000999999999,5,2475ChA ex280/em350,2.241667,Signal,-0.3750019
0.675,5,2475ChA ex280/em350,2.25,Signal,-0.3818378
0.6774998999999999,5,2475ChA ex280/em350,2.258333,Signal,-0.3857441
0.6800001,5,2475ChA ex280/em350,2.266667,Signal,-0.3886737999999999
0.6825,5,2475ChA ex280/em350,2.275,Signal,-0.3886737999999999
0.6849999,5,2475ChA ex280/em350,2.283333,Signal,-0.3886737999999999
0.6875001,5,2475ChA ex280/em350,2.291667,Signal,-0.3896503
0.6900000000000001,5,2475ChA ex280/em350,2.3,Signal,-0.3906269
0.6924999,5,2475ChA ex280/em350,2.308333,Signal,-0.39258
0.6950001,5,2475ChA ex280/em350,2.316667,Signal,-0.3945332
0.6975,5,2475ChA ex280/em350,2.325,Signal,-0.3964862999999999
0.6999999,5,2475ChA ex280/em350,2.333333,Signal,-0.3974628
0.7025001,5,2475ChA ex280/em350,2.341667,Signal,-0.3984394
0.705,5,2475ChA ex280/em350,2.35,Signal,-0.3974628
0.7074999,5,2475ChA ex280/em350,2.358333,Signal,-0.3955096999999999
0.7100001,5,2475ChA ex280/em350,2.366667,Signal,-0.3916035
0.7125,5,2475ChA ex280/em350,2.375,Signal,-0.3916035
0.7149999,5,2475ChA ex280/em350,2.383333,Signal,-0.39258
0.7175001,5,2475ChA ex280/em350,2.391667,Signal,-0.3935566
0.72,5,2475ChA ex280/em350,2.4,Signal,-0.3945332
0.7224999,5,2475ChA ex280/em350,2.408333,Signal,-0.3964862999999999
0.7250000999999999,5,2475ChA ex280/em350,2.416667,Signal,-0.3974628
0.7275,5,2475ChA ex280/em350,2.425,Signal,-0.3964862999999999
0.7299998999999999,5,2475ChA ex280/em350,2.433333,Signal,-0.39258
0.7325001,5,2475ChA ex280/em350,2.441667,Signal,-0.3896503
0.735,5,2475ChA ex280/em350,2.45,Signal,-0.3857441
0.7374999,5,2475ChA ex280/em350,2.458333,Signal,-0.3847675
0.7400000999999999,5,2475ChA ex280/em350,2.466667,Signal,-0.3876971999999999
0.7425,5,2475ChA ex280/em350,2.475,Signal,-0.3935566
0.7449998999999999,5,2475ChA ex280/em350,2.483333,Signal,-0.4023457
0.7475001,5,2475ChA ex280/em350,2.491667,Signal,-0.4121112999999999
0.75,5,2475ChA ex280/em350,2.5,Signal,-0.4267596999999999
0.7524999,5,2475ChA ex280/em350,2.508333,Signal,-0.4384785
0.7550001,5,2475ChA ex280/em350,2.516667,Signal,-0.4482441
0.7575000000000001,5,2475ChA ex280/em350,2.525,Signal,-0.4560566
0.7599999,5,2475ChA ex280/em350,2.533333,Signal,-0.4609394
0.7625001,5,2475ChA ex280/em350,2.541667,Signal,-0.4638691
0.765,5,2475ChA ex280/em350,2.55,Signal,-0.4677753
0.7674999,5,2475ChA ex280/em350,2.558333,Signal,-0.4677753
0.7700001,5,2475ChA ex280/em350,2.566667,Signal,-0.4687519
0.7725000000000001,5,2475ChA ex280/em350,2.575,Signal,-0.4687519
0.7749999,5,2475ChA ex280/em350,2.583333,Signal,-0.4687519
